subject,t,depth,hrf
sub-007,18.689999999999998,1,0.07558407788994531
sub-007,18.794999999999998,1,0.06895822097638066
sub-007,18.9,1,0.06256639454331844
sub-007,19.005,1,0.056404101567323346
sub-007,19.11,1,0.05046671879869717
sub-007,19.215,1,0.04474952868127534
sub-007,19.32,1,0.039247747992698534
sub-007,19.425,1,0.03395655337387294
sub-007,19.529999999999998,1,0.028871103922044845
sub-007,19.634999999999998,1,0.023986561025554205
sub-007,19.74,1,0.019298105620094264
sub-007,19.845,1,0.014800953046410416
sub-007,19.95,1,0.010490365687989988
sub-007,20.055,1,0.006361663564632147
sub-007,20.16,1,0.0024102330539989398
sub-007,20.265,1,-0.0013684660915083133
sub-007,20.37,1,-0.0049788952707663856
sub-007,20.474999999999998,1,-0.008425432947309705
sub-007,20.58,1,-0.011712371801327748
sub-007,20.685,1,-0.014843916978776576
sub-007,20.79,1,-0.017824185303644942
sub-007,20.895,1,-0.02065720532721557
sub-007,21.0,1,-0.02334691809608382
sub-007,21.105,1,-0.02589717852869531
sub-007,21.21,1,-0.028311757298156662
sub-007,21.314999999999998,1,-0.030594343126992867
sub-007,21.419999999999998,1,-0.03274854540732588
sub-007,21.525,1,-0.03477789706758039
sub-007,21.63,1,-0.03668585761424207
sub-007,21.735,1,-0.03847581628436547
sub-007,21.84,1,-0.04015109525142621
sub-007,21.945,1,-0.0417149528337164
sub-007,22.05,1,-0.0431705866607563
sub-007,22.154999999999998,1,-0.04452113675915144
sub-007,22.259999999999998,1,-0.04576968852492543
sub-007,22.365,1,-0.04691927555461806
sub-007,22.47,1,-0.047972882312342466
sub-007,22.575,1,-0.04893344661454771
sub-007,22.68,1,-0.04980386191842695
sub-007,22.785,1,-0.05058697940377598
sub-007,22.89,1,-0.051285609841612276
sub-007,22.994999999999997,1,-0.05190252524605726
sub-007,23.099999999999998,1,-0.05244046030884097
sub-007,23.205,1,-0.05290211361835311
sub-007,23.31,1,-0.05329014866741513
sub-007,23.415,1,-0.05360719465592815
sub-007,23.52,1,-0.053855847096263516
sub-007,23.625,1,-0.054038668230706216
sub-007,23.73,1,-0.05415818727149074
sub-007,23.835,1,-0.05421690047494788
sub-007,23.939999999999998,1,-0.054217271062074184
sub-007,24.044999999999998,1,-0.05416172899842143
sub-007,24.15,1,-0.05405267064661834
sub-007,24.255,1,-0.05389245830508967
sub-007,24.36,1,-0.05368341964663694
sub-007,24.465,1,-0.05342784707051589
sub-007,24.57,1,-0.053127996981496485
sub-007,24.675,1,-0.05278608900912955
sub-007,24.779999999999998,1,-0.052404305180096346
sub-007,24.884999999999998,1,-0.051984789056080664
sub-007,24.99,1,-0.05152964484910297
sub-007,25.095,1,-0.05104093652568803
sub-007,25.2,1,-0.05052068691062841
sub-007,25.305,1,-0.049970876800455026
sub-007,25.41,1,-0.04939344409603707
sub-007,25.515,1,-0.048790282963039125
sub-007,25.619999999999997,1,-0.048163243028231106
sub-007,25.724999999999998,1,-0.04751412861892878
sub-007,25.83,1,-0.04684469805210851
sub-007,25.935,1,-0.04615666297901802
sub-007,26.04,1,-0.04545168779038518
sub-007,26.145,1,-0.04473138908663222
sub-007,26.25,1,-0.04399733521681368
sub-007,26.355,1,-0.043251045889339756
sub-007,26.459999999999997,1,-0.04249399185690492
sub-007,26.564999999999998,1,-0.041727594677440166
sub-007,26.669999999999998,1,-0.04095322655231725
sub-007,26.775,1,-0.04017221024249326
sub-007,26.88,1,-0.0393858190627634
sub-007,26.985,1,-0.03859527695380596
sub-007,27.09,1,-0.037801758631258675
sub-007,27.195,1,-0.03700638981064669
sub-007,27.3,1,-0.03621024750660606
sub-007,27.404999999999998,1,-0.03541436040449935
sub-007,27.509999999999998,1,-0.03461970930221021
sub-007,27.615,1,-0.03382722761962155
sub-007,27.72,1,-0.03303780197304341
sub-007,27.825,1,-0.03225227281163556
sub-007,27.93,1,-0.03147143511269084
sub-007,28.035,1,-0.030696039132491536
sub-007,28.14,1,-0.029926791209322394
sub-007,28.244999999999997,1,-0.02916435461513038
sub-007,28.349999999999998,1,-0.028409350452240946
sub-007,28.455,1,-0.02766235859149893
sub-007,28.56,1,-0.02692391864816832
sub-007,28.665,1,-0.026194530991927197
sub-007,28.77,1,-0.025474657787297426
sub-007,28.875,1,-0.024764724060891186
sub-007,28.98,1,-0.024065118791897617
sub-007,29.084999999999997,1,-0.02337619602229826
sub-007,29.189999999999998,1,-0.02269827598337591
sub-007,29.294999999999998,1,-0.022031646235172626
sub-007,29.4,1,-0.02137656281564844
sub-007,29.505,1,-0.02073325139640701
sub-007,29.61,1,-0.02010190844196427
sub-007,29.715,1,-0.01948270236966969
sub-007,29.82,1,-0.01887577470751052
sub-007,0.0,2,1.0767027260846059e-16
sub-007,0.105,2,-3.5890090869486864e-17
sub-007,0.21,2,-2.9908409057905716e-17
sub-007,0.315,2,-1.7945045434743432e-17
sub-007,0.42,2,-8.972522717371715e-17
sub-007,0.525,2,-8.374354536213601e-17
sub-007,0.63,2,-1.7945045434743432e-17
sub-007,0.735,2,-7.178018173897373e-17
sub-007,0.84,2,1.1963363623162287e-17
sub-007,0.945,2,-7.178018173897373e-17
sub-007,1.05,2,-2.9908409057905716e-17
sub-007,1.155,2,-1.1963363623162286e-16
sub-007,1.26,2,0.0
sub-007,1.365,2,-5.9816818115811435e-18
sub-007,1.47,2,4.785345449264915e-17
sub-007,1.575,2,-9.57069089852983e-17
sub-007,1.68,2,2.9908409057905716e-17
sub-007,1.785,2,-8.374354536213601e-17
sub-007,1.89,2,-5.9816818115811435e-18
sub-007,1.9949999999999999,2,-7.178018173897373e-17
sub-007,2.1,2,-4.785345449264915e-17
sub-007,2.205,2,-5.3835136304230296e-17
sub-007,2.31,2,3.5890090869486864e-17
sub-007,2.415,2,-4.0376352228172725e-17
sub-007,2.52,2,8.374354536213601e-17
sub-007,2.625,2,-1.1963363623162287e-17
sub-007,2.73,2,6.579849992739258e-17
sub-007,2.835,2,-6.579849992739258e-17
sub-007,2.94,2,5.981681811581143e-17
sub-007,3.045,2,5.981681811581143e-17
sub-007,3.15,2,1.5552372710110973e-16
sub-007,3.255,2,4.785345449264915e-17
sub-007,3.36,2,8.374354536213601e-17
sub-007,3.465,2,5.3835136304230296e-17
sub-007,3.57,2,8.374354536213601e-17
sub-007,3.675,2,2.9908409057905716e-17
sub-007,3.78,2,1.794504543474343e-16
sub-007,3.885,2,7.776186355055486e-17
sub-007,3.9899999999999998,2,1.914138179705966e-16
sub-007,4.095,2,5.3835136304230296e-17
sub-007,4.2,2,8.374354536213601e-17
sub-007,4.305,2,2.1534054521692118e-16
sub-007,4.41,2,1.495420452895286e-16
sub-007,4.515,2,1.1963363623162286e-16
sub-007,4.62,2,1.3159699985478516e-16
sub-007,4.725,2,4.1871772681068006e-17
sub-007,4.83,2,2.1534054521692118e-16
sub-007,4.935,2,1.3159699985478516e-16
sub-007,5.04,2,2.3328559065166463e-16
sub-007,5.145,2,1.4356036347794746e-16
sub-007,5.25,2,1.914138179705966e-16
sub-007,5.3549999999999995,2,3.5890090869486864e-17
sub-007,5.46,2,1.794504543474343e-16
sub-007,5.5649999999999995,2,1.4356036347794746e-16
sub-007,5.67,2,2.273039088400835e-16
sub-007,5.7749999999999995,2,1.5552372710110973e-16
sub-007,5.88,2,1.1125928169540928e-15
sub-007,5.984999999999999,2,2.4357408336758415e-14
sub-007,6.09,2,1.689944745407905e-13
sub-007,6.194999999999999,2,6.834191103367688e-13
sub-007,6.3,2,2.389430653090581e-12
sub-007,6.404999999999999,2,1.0846188837940525e-11
sub-007,6.51,2,1.0956091474201066e-10
sub-007,6.614999999999999,2,6.709167014754741e-10
sub-007,6.72,2,2.590055375762104e-09
sub-007,6.825,2,7.995228508537778e-09
sub-007,6.93,2,2.2843821229080635e-08
sub-007,7.035,2,7.928707976547618e-08
sub-007,7.14,2,2.9968987851362764e-07
sub-007,7.245,2,1.0183808970586876e-06
sub-007,7.35,2,3.0013647049006726e-06
sub-007,7.455,2,7.667431258188169e-06
sub-007,7.56,2,1.7704201581602815e-05
sub-007,7.665,2,3.85668860611134e-05
sub-007,7.77,2,8.037222288489306e-05
sub-007,7.875,2,0.0001602697182701965
sub-007,7.9799999999999995,2,0.00030527019845209835
sub-007,8.084999999999999,2,0.0005560905178224246
sub-007,8.19,2,0.0009702183935413398
sub-007,8.295,2,0.0016235086229440124
sub-007,8.4,2,0.0026104825401767956
sub-007,8.504999999999999,2,0.004043252767708461
sub-007,8.61,2,0.006049072985782551
sub-007,8.715,2,0.008767081045249795
sub-007,8.82,2,0.012343753951301283
sub-007,8.924999999999999,2,0.016926346756146064
sub-007,9.03,2,0.02265592830787235
sub-007,9.135,2,0.029660551314268348
sub-007,9.24,2,0.03804914409566328
sub-007,9.344999999999999,2,0.04790612098044305
sub-007,9.45,2,0.05928743959051498
sub-007,9.555,2,0.07221829238191976
sub-007,9.66,2,0.08669222213167643
sub-007,9.764999999999999,2,0.10267152238773136
sub-007,9.87,2,0.12008871996753577
sub-007,9.975,2,0.1388489316831658
sub-007,10.08,2,0.15883288323781464
sub-007,10.185,2,0.17990038314200885
sub-007,10.29,2,0.2018940659665879
sub-007,10.395,2,0.22464325145993425
sub-007,10.5,2,0.2479677885451321
sub-007,10.605,2,0.27168177563241025
sub-007,10.709999999999999,2,0.2955970719032443
sub-007,10.815,2,0.31952653541386594
sub-007,10.92,2,0.34328694279347893
sub-007,11.025,2,0.36670156185543173
sub-007,11.129999999999999,2,0.3896023625569359
sub-007,11.235,2,0.4118318635174799
sub-007,11.34,2,0.43324462088527477
sub-007,11.445,2,0.4537083739118449
sub-007,11.549999999999999,2,0.47310486736564533
sub-007,11.655,2,0.4913303751027751
sub-007,11.76,2,0.5082959519311104
sub-007,11.865,2,0.5239274425596694
sub-007,11.969999999999999,2,0.5381652771106862
sub-007,12.075,2,0.5509640825648637
sub-007,12.18,2,0.5622921387701513
sub-007,12.285,2,0.5721307064128912
sub-007,12.389999999999999,2,0.5804732527511749
sub-007,12.495,2,0.5873245990505916
sub-007,12.6,2,0.5927000116330691
sub-007,12.705,2,0.5966242563261998
sub-007,12.809999999999999,2,0.5991306339459364
sub-007,12.915,2,0.6002600123104262
sub-007,13.02,2,0.6000598682070051
sub-007,13.125,2,0.5985833507486821
sub-007,13.229999999999999,2,0.5958883756835588
sub-007,13.334999999999999,2,0.5920367584763805
sub-007,13.44,2,0.5870933923760311
sub-007,13.545,2,0.5811254762215676
sub-007,13.65,2,0.5742017954239291
sub-007,13.754999999999999,2,0.56639205838906
sub-007,13.86,2,0.5577662896167997
sub-007,13.965,2,0.5483942798125825
sub-007,14.07,2,0.5383450925783873
sub-007,14.174999999999999,2,0.527686626597228
sub-007,14.28,2,0.5164852316828733
sub-007,14.385,2,0.504805376624212
sub-007,14.49,2,0.4927093664024611
sub-007,14.594999999999999,2,0.48025710609004924
sub-007,14.7,2,0.46750590854357355
sub-007,14.805,2,0.45451034287117115
sub-007,14.91,2,0.4413221205788298
sub-007,15.014999999999999,2,0.4279900162730063
sub-007,15.12,2,0.4145598198113411
sub-007,15.225,2,0.40107431684276645
sub-007,15.33,2,0.3875732947569479
sub-007,15.434999999999999,2,0.37409357116541975
sub-007,15.54,2,0.3606690421581278
sub-007,15.645,2,0.34733074771506633
sub-007,15.75,2,0.33410695179950134
sub-007,15.854999999999999,2,0.3210232348135246
sub-007,15.959999999999999,2,0.3081025962555179
sub-007,16.064999999999998,2,0.29536556557997734
sub-007,16.169999999999998,2,0.28283031942093434
sub-007,16.275,2,0.2705128034991032
sub-007,16.38,2,0.2584268576883885
sub-007,16.485,2,0.24658434286825015
sub-007,16.59,2,0.23499526833369902
sub-007,16.695,2,0.22366791867357436
sub-007,16.8,2,0.21260897915967614
sub-007,16.905,2,0.20182365881388412
sub-007,17.009999999999998,2,0.19131581043727988
sub-007,17.115,2,0.1810880469944111
sub-007,17.22,2,0.17114185384709416
sub-007,17.325,2,0.1614776964256464
sub-007,17.43,2,0.15209512301124378
sub-007,17.535,2,0.14299286238144537
sub-007,17.64,2,0.13416891614200033
sub-007,17.745,2,0.12562064563217115
sub-007,17.849999999999998,2,0.11734485334823465
sub-007,17.955,2,0.1093378588809135
sub-007,18.06,2,0.10159556940757383
sub-007,18.165,2,0.09411354481945312
sub-007,18.27,2,0.08688705759830832
sub-007,18.375,2,0.0799111475860751
sub-007,18.48,2,0.07318067181572602
sub-007,18.585,2,0.06669034959189055
sub-007,18.689999999999998,2,0.060434803026273846
sub-007,18.794999999999998,2,0.05440859324581669
sub-007,18.9,2,0.048606252501203664
sub-007,19.005,2,0.04302231241005392
sub-007,19.11,2,0.03765132857319098
sub-007,19.215,2,0.03248790180410595
sub-007,19.32,2,0.027526696211310157
sub-007,19.425,2,0.022762454371022665
sub-007,19.529999999999998,2,0.018190009823732887
sub-007,19.634999999999998,2,0.013804297122886791
sub-007,19.74,2,0.00960035965743413
sub-007,19.845,2,0.005573355462442166
sub-007,19.95,2,0.001718561223615517
sub-007,20.055,2,-0.0019686253275003588
sub-007,20.16,2,-0.005492684440446475
sub-007,20.265,2,-0.008857974617724744
sub-007,20.37,2,-0.012068733964716439
sub-007,20.474999999999998,2,-0.0151290824611909
sub-007,20.58,2,-0.01804302500848297
sub-007,20.685,2,-0.020814455116926624
sub-007,20.79,2,-0.023447159108543673
sub-007,20.895,2,-0.025944820720253274
sub-007,21.0,2,-0.028311026002886753
sub-007,21.105,2,-0.030549268421057683
sub-007,21.21,2,-0.03266295406837305
sub-007,21.314999999999998,2,-0.034655406921549364
sub-007,21.419999999999998,2,-0.03652987406569985
sub-007,21.525,2,-0.038289530831336224
sub-007,21.63,2,-0.039937485791488085
sub-007,21.735,2,-0.041476785574750756
sub-007,21.84,2,-0.04291041945703642
sub-007,21.945,2,-0.044241323701299864
sub-007,22.05,2,-0.04547238562056172
sub-007,22.154999999999998,2,-0.04660644734513703
sub-007,22.259999999999998,2,-0.04764630928011952
sub-007,22.365,2,-0.04859473324387185
sub-007,22.47,2,-0.049454445282539526
sub-007,22.575,2,-0.05022813815946008
sub-007,22.68,2,-0.05091847352178118
sub-007,22.785,2,-0.051528083749668746
sub-007,22.89,2,-0.052059573496168354
sub-007,22.994999999999997,2,-0.05251552092812581
sub-007,23.099999999999998,2,-0.05289847868056964
sub-007,23.205,2,-0.05321097453865107
sub-007,23.31,2,-0.053455511862625475
sub-007,23.415,2,-0.05363456977247849
sub-007,23.52,2,-0.053750603109658186
sub-007,23.625,2,-0.05380604219399964
sub-007,23.73,2,-0.05380329239433698
sub-007,23.835,2,-0.05374473353150008
sub-007,23.939999999999998,2,-0.05363271913242862
sub-007,24.044999999999998,2,-0.053469575553997624
sub-007,24.15,2,-0.053257600994868856
sub-007,24.255,2,-0.052999064413280714
sub-007,24.36,2,-0.05269620436816387
sub-007,24.465,2,-0.052351227800355185
sub-007,24.57,2,-0.051966308769983274
sub-007,24.675,2,-0.05154358716532824
sub-007,24.779999999999998,2,-0.051085167397631775
sub-007,24.884999999999998,2,-0.050593117095460785
sub-007,24.99,2,-0.05006946581132406
sub-007,25.095,2,-0.049516203752310195
sub-007,25.2,2,-0.04893528054556753
sub-007,25.305,2,-0.04832860404850064
sub-007,25.41,2,-0.04769803921260392
sub-007,25.515,2,-0.04704540700891387
sub-007,25.619999999999997,2,-0.046372483422133653
sub-007,25.724999999999998,2,-0.04568099851957822
sub-007,25.83,2,-0.04497263560020528
sub-007,25.935,2,-0.0442490304281486
sub-007,26.04,2,-0.043511770554343854
sub-007,26.145,2,-0.04276239472906341
sub-007,26.25,2,-0.04200239240742148
sub-007,26.355,2,-0.04123320334921313
sub-007,26.459999999999997,2,-0.040456217313782135
sub-007,26.564999999999998,2,-0.03967277384999969
sub-007,26.669999999999998,2,-0.038884162180847504
sub-007,26.775,2,-0.03809162118157993
sub-007,26.88,2,-0.037296339449938
sub-007,26.985,2,-0.036499455466451246
sub-007,27.09,2,-0.03570205784245595
sub-007,27.195,2,-0.034905185653098796
sub-007,27.3,2,-0.03410982885227552
sub-007,27.404999999999998,2,-0.03331692876617469
sub-007,27.509999999999998,2,-0.032527378661852804
sub-007,27.615,2,-0.03174202438706585
sub-007,27.72,2,-0.030961665077409162
sub-007,27.825,2,-0.03018705392668503
sub-007,27.93,2,-0.029418899016310215
sub-007,28.035,2,-0.028657864199504526
sub-007,28.14,2,-0.027904570035952345
sub-007,28.244999999999997,2,-0.0271595947726107
sub-007,28.349999999999998,2,-0.026423475366341865
sub-007,28.455,2,-0.025696708544073833
sub-007,28.56,2,-0.024979751896241457
sub-007,28.665,2,-0.02427302499932329
sub-007,28.77,2,-0.023576910563376526
sub-007,28.875,2,-0.02289175560056624
sub-007,28.98,2,-0.02221787261079897
sub-007,29.084999999999997,2,-0.021555540780695104
sub-007,29.189999999999998,2,-0.02090500719226276
sub-007,29.294999999999998,2,-0.0202664880377865
sub-007,29.4,2,-0.019640169837586353
sub-007,29.505,2,-0.01902621065746331
sub-007,29.61,2,-0.018424741322806488
sub-007,29.715,2,-0.017835866626500562
sub-007,29.82,2,-0.0172596665279416
sub-007,0.0,3,-9.032007734497546e-17
sub-007,0.105,3,-1.2257724782532384e-16
sub-007,0.21,3,-9.677151144104513e-17
sub-007,0.315,3,-5.806290686462708e-17
sub-007,0.42,3,-4.516003867248773e-17
sub-007,0.525,3,-7.741720915283612e-17
sub-007,0.63,3,-1.4193155011353287e-16
sub-007,0.735,3,-1.0322294553711481e-16
sub-007,0.84,3,-8.386864324890578e-17
sub-007,0.945,3,-1.612858524017419e-16
sub-007,1.05,3,-1.2257724782532384e-16
sub-007,1.155,3,-1.354801160174632e-16
sub-007,1.26,3,-9.677151144104513e-17
sub-007,1.365,3,-5.1611472768557405e-17
sub-007,1.47,3,-1.4838298420960253e-16
sub-007,1.575,3,-8.386864324890578e-17
sub-007,1.68,3,-7.741720915283612e-17
sub-007,1.785,3,-6.451434096069676e-17
sub-007,1.89,3,-1.4838298420960253e-16
sub-007,1.9949999999999999,3,-9.032007734497546e-17
sub-007,2.1,3,-8.386864324890578e-17
sub-007,2.205,3,-1.8064015468995093e-16
sub-007,2.31,3,-4.516003867248773e-17
sub-007,2.415,3,-2.0805874959824705e-16
sub-007,2.52,3,1.2902868192139351e-17
sub-007,2.625,3,-7.096577505676644e-17
sub-007,2.73,3,-9.677151144104513e-17
sub-007,2.835,3,-4.516003867248773e-17
sub-007,2.94,3,5.1611472768557405e-17
sub-007,3.045,3,9.032007734497546e-17
sub-007,3.15,3,-1.2902868192139351e-17
sub-007,3.255,3,0.0
sub-007,3.36,3,1.2902868192139351e-17
sub-007,3.465,3,1.2902868192139351e-17
sub-007,3.57,3,7.096577505676644e-17
sub-007,3.675,3,-2.5805736384278702e-17
sub-007,3.78,3,2.5805736384278702e-17
sub-007,3.885,3,1.0322294553711481e-16
sub-007,3.9899999999999998,3,-2.5805736384278702e-17
sub-007,4.095,3,1.2257724782532384e-16
sub-007,4.2,3,2.2580019336243866e-16
sub-007,4.305,3,2.4515449565064767e-16
sub-007,4.41,3,6.451434096069676e-17
sub-007,4.515,3,1.2257724782532384e-16
sub-007,4.62,3,1.8064015468995093e-16
sub-007,4.725,3,7.096577505676644e-17
sub-007,4.83,3,1.354801160174632e-16
sub-007,4.935,3,1.6773728649781157e-16
sub-007,5.04,3,1.8064015468995093e-16
sub-007,5.145,3,1.8064015468995093e-16
sub-007,5.25,3,2.5805736384278702e-17
sub-007,5.3549999999999995,3,1.4193155011353287e-16
sub-007,5.46,3,1.6773728649781157e-16
sub-007,5.5649999999999995,3,1.5483441830567223e-16
sub-007,5.67,3,3.870860457641806e-17
sub-007,5.7749999999999995,3,1.9354302288209026e-16
sub-007,5.88,3,7.225606187598037e-16
sub-007,5.984999999999999,3,1.2038376023266016e-14
sub-007,6.09,3,8.848787006169168e-14
sub-007,6.194999999999999,3,3.840538717390278e-13
sub-007,6.3,3,1.3836261677158712e-12
sub-007,6.404999999999999,3,5.897139781403562e-12
sub-007,6.51,3,5.238747706736905e-11
sub-007,6.614999999999999,3,3.29812433152603e-10
sub-007,6.72,3,1.354262117050169e-09
sub-007,6.825,3,4.386238121884771e-09
sub-007,6.93,3,1.2800000888358216e-08
sub-007,7.035,3,4.2223509131948053e-08
sub-007,7.14,3,1.5378144249627222e-07
sub-007,7.245,3,5.255403099053578e-07
sub-007,7.35,3,1.5886017525731858e-06
sub-007,7.455,3,4.204525062750663e-06
sub-007,7.56,3,1.0025357492743934e-05
sub-007,7.665,3,2.2330040145875154e-05
sub-007,7.77,3,4.7321421916164525e-05
sub-007,7.875,3,9.590353825138683e-05
sub-007,7.9799999999999995,3,0.00018594055972263965
sub-007,8.084999999999999,3,0.00034522977510323806
sub-007,8.19,3,0.0006146147803302478
sub-007,8.295,3,0.0010505838836293174
sub-007,8.4,3,0.001727014862257756
sub-007,8.504999999999999,3,0.0027358271417024928
sub-007,8.61,3,0.004186390192860674
sub-007,8.715,3,0.006203823535066182
sub-007,8.82,3,0.008926089238968054
sub-007,8.924999999999999,3,0.012499508538356829
sub-007,9.03,3,0.017073119941924425
sub-007,9.135,3,0.02279236822310961
sub-007,9.24,3,0.029792666669918668
sub-007,9.344999999999999,3,0.0381931710231381
sub-007,9.45,3,0.04809127077948094
sub-007,9.555,3,0.05955819767951832
sub-007,9.66,3,0.072635914363012
sub-007,9.764999999999999,3,0.08733532817259951
sub-007,9.87,3,0.10363577593331655
sub-007,9.975,3,0.12148566101376791
sub-007,10.08,3,0.14080408205504383
sub-007,10.185,3,0.16148326819142628
sub-007,10.29,3,0.1833916289410304
sub-007,10.395,3,0.2063772361410877
sub-007,10.5,3,0.23027157026267048
sub-007,10.605,3,0.2548933818602751
sub-007,10.709999999999999,3,0.2800525399216463
sub-007,10.815,3,0.30555376068171625
sub-007,10.92,3,0.33120013182948393
sub-007,11.025,3,0.35679636715838214
sub-007,11.129999999999999,3,0.38215174506404076
sub-007,11.235,3,0.40708270058374557
sub-007,11.34,3,0.43141505477521136
sub-007,11.445,3,0.4549858771473164
sub-007,11.549999999999999,3,0.4776449866665313
sub-007,11.655,3,0.4992561047110616
sub-007,11.76,3,0.5196976794061715
sub-007,11.865,3,0.5388634052430067
sub-007,11.969999999999999,3,0.5566624649597879
sub-007,12.075,3,0.5730195225461363
sub-007,12.18,3,0.5878744971072899
sub-007,12.285,3,0.6011821473710344
sub-007,12.389999999999999,3,0.6129114959969529
sub-007,12.495,3,0.6230451216992322
sub-007,12.6,3,0.6315783456479707
sub-007,12.705,3,0.6385183367803542
sub-007,12.809999999999999,3,0.6438831586269832
sub-007,12.915,3,0.6477007781199697
sub-007,13.02,3,0.6500080546645357
sub-007,13.125,3,0.6508497255787509
sub-007,13.229999999999999,3,0.6502774018798315
sub-007,13.334999999999999,3,0.6483485863535211
sub-007,13.44,3,0.6451257239105483
sub-007,13.545,3,0.6406752924289083
sub-007,13.65,3,0.6350669406145083
sub-007,13.754999999999999,3,0.6283726778923315
sub-007,13.86,3,0.620666119968196
sub-007,13.965,3,0.6120217924766204
sub-007,14.07,3,0.6025144940497235
sub-007,14.174999999999999,3,0.5922187191999108
sub-007,14.28,3,0.5812081405982038
sub-007,14.385,3,0.5695551496422754
sub-007,14.49,3,0.5573304536345826
sub-007,14.594999999999999,3,0.5446027274221522
sub-007,14.7,3,0.5314383169760739
sub-007,14.805,3,0.5179009921011563
sub-007,14.91,3,0.5040517452553125
sub-007,15.014999999999999,3,0.489948633315189
sub-007,15.12,3,0.47564665904090775
sub-007,15.225,3,0.46119768896063795
sub-007,15.33,3,0.44665040440765774
sub-007,15.434999999999999,3,0.4320502824918021
sub-007,15.54,3,0.4174396038675027
sub-007,15.645,3,0.40285748426630463
sub-007,15.75,3,0.38833992688777325
sub-007,15.854999999999999,3,0.3739198928844422
sub-007,15.959999999999999,3,0.35962738732994587
sub-007,16.064999999999998,3,0.34548955822111416
sub-007,16.169999999999998,3,0.3315308062315377
sub-007,16.275,3,0.31777290310323136
sub-007,16.38,3,0.30423511673227316
sub-007,16.485,3,0.290934341171731
sub-007,16.59,3,0.27788522993920484
sub-007,16.695,3,0.26510033117558246
sub-007,16.8,3,0.2525902233550787
sub-007,16.905,3,0.2403636503934453
sub-007,17.009999999999998,3,0.22842765514079896
sub-007,17.115,3,0.21678771037732716
sub-007,17.22,3,0.2054478465539235
sub-007,17.325,3,0.19441077563538692
sub-007,17.43,3,0.1836780105111442
sub-007,17.535,3,0.17324997953756222
sub-007,17.64,3,0.16312613586691913
sub-007,17.745,3,0.15330506130119723
sub-007,17.849999999999998,3,0.14378456448427784
sub-007,17.955,3,0.13456177331414676
sub-007,18.06,3,0.12563322151767498
sub-007,18.165,3,0.11699492938475363
sub-007,18.27,3,0.10864247870642572
sub-007,18.375,3,0.10057108200348765
sub-007,18.48,3,0.09277564616826796
sub-007,18.585,3,0.08525083067325274
sub-007,18.689999999999998,3,0.07799110052633575
sub-007,18.794999999999998,3,0.07099077417406205
sub-007,18.9,3,0.0642440665716908
sub-007,19.005,3,0.057745127652569575
sub-007,19.11,3,0.0514880764395199
sub-007,19.215,3,0.04546703104802524
sub-007,19.32,3,0.039676134835274275
sub-007,19.425,3,0.03410957895086717
sub-007,19.529999999999998,3,0.028761621544494815
sub-007,19.634999999999998,3,0.023626603883433323
sub-007,19.74,3,0.01869896362849465
sub-007,19.845,3,0.013973245511376698
sub-007,19.95,3,0.009444109649378205
sub-007,20.055,3,0.005106337725379153
sub-007,20.16,3,0.0009548372520363765
sub-007,20.265,3,-0.0030153558705468776
sub-007,20.37,3,-0.00680907630466179
sub-007,20.474999999999998,3,-0.01043102954401269
sub-007,20.58,3,-0.013885793324552358
sub-007,20.685,3,-0.017177820010930062
sub-007,20.79,3,-0.020311439803570915
sub-007,20.895,3,-0.023290864622615506
sub-007,21.0,3,-0.026120192536054684
sub-007,21.105,3,-0.028803412610317113
sub-007,21.21,3,-0.031344410072258584
sub-007,21.314999999999998,3,-0.03374697168188916
sub-007,21.419999999999998,3,-0.0360147912252243
sub-007,21.525,3,-0.0381514750463115
sub-007,21.63,3,-0.04016054754673788
sub-007,21.735,3,-0.04204545658972804
sub-007,21.84,3,-0.04380957875430743
sub-007,21.945,3,-0.04545622439286773
sub-007,22.05,3,-0.04698864245288355
sub-007,22.154999999999998,3,-0.04841002503041921
sub-007,22.259999999999998,3,-0.04972351162949755
sub-007,22.365,3,-0.05093219310732567
sub-007,22.47,3,-0.05203911529083307
sub-007,22.575,3,-0.053047282254952935
sub-007,22.68,3,-0.05395965925761093
sub-007,22.785,3,-0.05477917533045311
sub-007,22.89,3,-0.055508725528007216
sub-007,22.994999999999997,3,-0.056151172841195765
sub-007,23.099999999999998,3,-0.056709349783966426
sub-007,23.205,3,-0.057186059664275334
sub-007,23.31,3,-0.05758407755276259
sub-007,23.415,3,-0.057906150964239136
sub-007,23.52,3,-0.05815500026857246
sub-007,23.625,3,-0.058333318848715406
sub-007,23.73,3,-0.058443773024533505
sub-007,23.835,3,-0.058489001761722746
sub-007,23.939999999999998,3,-0.05847161618553456
sub-007,24.044999999999998,3,-0.05839419891922003
sub-007,24.15,3,-0.058259303267133536
sub-007,24.255,3,-0.05806945226226538
sub-007,24.36,3,-0.05782713759767539
sub-007,24.465,3,-0.05753481846084674
sub-007,24.57,3,-0.05719492028941462
sub-007,24.675,3,-0.056809833466065204
sub-007,24.779999999999998,3,-0.05638191196963369
sub-007,24.884999999999998,3,-0.055913471998615225
sub-007,24.99,3,-0.05540679058240515
sub-007,25.095,3,-0.05486410419465585
sub-007,25.2,3,-0.05428760738216762
sub-007,25.305,3,-0.053679451421729425
sub-007,25.41,3,-0.05304174301632678
sub-007,25.515,3,-0.05237654304110593
sub-007,25.619999999999997,3,-0.051685865348479736
